body	head	head_coverage	std_confidence	pca_confidence	positive_examples	body_size	pca_body_size	functional_variable
tom_thumb_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
tomball_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
rochester_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
saginaw_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
saint_louis_university_school_of_law  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
cheyney_university_of_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
pensacola_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
arizona_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
key_west  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
red_bank_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
savannah_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
miami  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
monticello_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
winter_garden_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
menlo_park_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
gettysburg_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
orange_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006106132	0.857749469	0.861407249	404	471	469	?a
rush_hour_2  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.91005291	0.914893617	344	378	376	?a
jasper_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
columbus_school_of_law  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005289966	0.91383812	0.916230366	350	383	382	?a
fairfax_(virginia)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
montclair_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
miss_usa  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
fishlake_national_forest  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
roseville_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
georgetown_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
rush_medical_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005335308	0.912144703	0.914507772	353	387	386	?a
perth_amboy_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
the_devil_wears_prada_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
disney_interactive_studios  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
detroit  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
trinity_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
ellensburg_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
accolade_(game_company)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.857446809	0.861111111	403	470	468	?a
newington_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
ketchikan_alaska  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
alvin_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
danvers_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
appleton_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
kingsville_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
elmwood_park_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
madame_tussauds  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.883826879	0.889908257	388	439	436	?a
fremont_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
winston-salem_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
mccomb_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
moody_bible_institute  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005335308	0.912144703	0.914507772	353	387	386	?a
somers_point_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
wingate_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
university_of_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.905759162	0.908136483	346	382	381	?a
activision  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
saint_mary's_college_(indiana)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
redwood_falls_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
trinigy  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006045675	0.917431193	0.923787529	400	436	433	?a
hampton_falls_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
chico_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
decatur_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
avalon_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
san_jose_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
frida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
destin_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
mesquite_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
foster_city_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
haverhill_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
the_naked_maja  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005456222	0.907035176	0.909319899	361	398	397	?a
murrieta_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
blood_red  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
boundary_ranges  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.907407407	0.909814324	343	378	377	?a
plymouth_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
pearl_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
university_of_mary_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
new_bern_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
preston_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
wesleyan_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
the_shining_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
little_falls_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
salida_colorado  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
pharr_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005274852	0.916010499	0.918421053	349	381	380	?a
university_of_southern_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006529329	0.852071006	0.855445545	432	507	505	?a
cleopatra_(1999_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
wimbledon_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
ukiah_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
dexter_(tv_series)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006211931	0.85625	0.859832636	411	480	478	?a
calabasas_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
university_of_richmond  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
texas_a&m_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005274852	0.916010499	0.918421053	349	381	380	?a
moorpark_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
palm_springs  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
oakland_(pittsburgh)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005244623	0.913157895	0.915567282	347	380	379	?a
celebration_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
saint_michaels_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
clifton_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
southfield_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
brewster_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.910526316	0.91292876	346	380	379	?a
flagler_beach_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
lewistown_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
the_man_who_would_be_king_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
northern_michigan_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
lowell_(massachusetts)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
terminal_station_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.910526316	0.91292876	346	380	379	?a
morro_bay_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
rutgers_school_of_law–camden  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
jackson_township_brown_county_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
palm_coast_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
ypsilanti_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
logan_utah  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
the_citadel_the_military_college_of_south_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
watts_los_angeles  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006529329	0.850393701	0.853754941	432	508	506	?a
bridgeton_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
upland_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
mount_dora_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
waterford_township_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
willcox_arizona  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
moultrie_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
warroad_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
virginia-highland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.909333333	0.911764706	341	375	374	?a
belvedere_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.857446809	0.861111111	403	470	468	?a
rochester_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
batesville_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
plant_city_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
woodstock_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
titanic_(1996_tv_miniseries)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
danville_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
andrews_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
glenwood_springs_colorado  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
gilmanton_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
university_of_cincinnati_college_of_law  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
montana_state_university_billings  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
escape_from_new_york  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
walla_walla_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
pomfret_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
sacred_heart_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
penair  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
closing_the_ring  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00631773	0.896995708	0.904761905	418	466	462	?a
crystal_river_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
st_peter_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
bedford_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
chicago_(2002_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
the_jackal_(1997_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.007012983	0.908023483	0.916996047	464	511	506	?a
newberry_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
the_commitments_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
south_charleston_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
kaskaskia_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
white_plains_new_york  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
saint_louis_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
mythic_entertainment  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
xavier_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
tisbury_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
lomita_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
southern_pines_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
montgomery_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
universal_studios_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.91292876	0.915343915	346	379	378	?a
the_world_is_not_enough  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
jersey_city_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
morehead_city_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
madera_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
